score,content,cleaned_text,predicted_label
5,Wah keren aplikasi nya aku butuh sekali ini untuk belajar karena saya kelas lima kalo kelas enam ada un saya mesti butuh sekali.ada rangkuman lagi jadi lebih mudah diangat kalo ada latihan soal yamg jawabam salah dibawah nya tetap ada rangkuman menurut ku ini aplikasi nomor satu!👍👍👍,aplikasi butuh ajar kalo enam butuh kaliada rangkum mudah angat kalo latih yamg jawabam salah bawah rangkum aplikasi nomor,positif
4,"mantap banget, cuma agak bingung akses nya karna baru instal😂",mantap banget bingung akses karna instal,negatif
5,"Dengan aplikasi ini. Kami bisa mendapatkan materi plus yang lebih efektif. Apalagi buat kelas 12 yang harus mempelajari materi dari kelas 10. Kan kebanyakan udah pada lupa tuh. so, ruangguru sangat membantu meringkas materi dengan tetap padat dan mencakup semuanya.. Semoga kami dapat melakukan yang terbaik. Sukses terus ruangguru 😊",dengan aplikasi kami materi plus efektif apalagi ajar materi banyak sudah lupa bantu ringkas materi padat cakup moga baik sukses,positif
5,"Pertama kali coba ruangguru aku buka pelajaran fisika,karena kau ga bisa sama sekali sama rumus-rumusnya,jadi aku nonton videonya langsung ngerti deh.terus aku buka pelajaran lainnya.disini aku kasih bintang⭐⭐⭐⭐⭐karena aku suka sama animasi,penjelasannya mudah dimengerti(jelas,padat,dan singkat),master teacher,dll.tapi aku kurang suka sama master teacher yang suaranya kurang keras/kurang jelas dlm bicaranya.tapi ga apa-apa aku tetap kasih 👍aku masing ngerti yang dijelaskannya.Trims ruangguru.👍",pertama kali coba buka ajar fisikarena tidak rumusnyajadi nonton video langsung ngerti dehterus buka ajar lainnyadisini kasih bintangkarena suka animasipenjelasannya mudah mengertijelaspadatdan singkatmaster teacherdlltapi suka master teacher suara raskurang dalam bicaranyatapi tidak kasih ngerti jelaskannyatrims,netral
5,"Suka banget sama ruangguru ini pembahasan nya ringkas bahasa nya mudah dipahami dan bisa to online juga lagi, apalagi dengan adanya karakter"" yang bisa kita modif itu jadi bikin nambah semangat ngumpulin poinny dan naikin levelny🙌 Pokokny cinta banget deh dengan ruangguru ini❤ BELAJAR? INGAT, RUANGGURU!1!",suka banget bahas ringkas bahasa mudah paham online karakter modif nambah mangat ngumpul poinny naik levelny pokny cinta banget ajar ingat,positif
3,"Saya berharap di aplikasi bimbel online Ruangguru memberikan pelajaran yang menarik untuk mudah di ingat seperti pada pelajaran fisika bagi saya sangat susah sekali menghafal rumus nya, kalau bisa dibikin cara praktis untuk mudah di ingat atau dengan cara jembatan keledai, terima kasih.",saya harap aplikasi bimbel online ajar tarik mudah ajar fisika susah hafal rumus praktis mudah jembatan ledai terima kasih,positif
3,"Bagus. Cuman materi kurang lengkap. Aplikasi sering bermasalah padahal internet bagus. Mulai dari fitur search yang gabisa ditekan, materi pelajaran yang tiba tiba hilang dan harus masuk ulang,dll. Itulah tanggapan saya selama 3 bulan memakai ruangguru",bagus cuman materi lengkap aplikasi masalah internet bagus mulai fitur arch gabisa tekan materi ajar hilang masuk ulangdll tanggap pakai,netral
5,"Hi RG! Aplikasi yang bermanfaat banget tentunya. Lengkap dan komplit banget! Materinya cepat masuk juga banyak latihan soal! selama pandemi sangat membantu banget. Oiya, kemarin sempat mengalami kendala kurang mengenakkan, tapi team customer service ruang guru gercep banget langsung bantu menangani! Thanks Ruangguru, sukses selalu!",aplikasi manfaat banget lengkap komplit banget materi cepat masuk latih pandemi bantu banget oiya alami ndala enak team customer rvice gercep banget langsung bantu tangan thanks sukses,positif
5,Halo..saya peserta kartu prakerja.namun saya sudah mengenal aplikasi ruang guru setahun yang lalu. Aplikasi ruang guru memang sangat membantu dalam kegiatan belajar karena materinya sangat jelas dan tentor2nya juga berpengalaman sehingga proses belajar menjadi lebih asik dan unggul👍👏,halosaya serta kartu prakerjanamun aplikasi tahun aplikasi bantu giat ajar materi tentornya alam proses ajar asik unggul,positif
4,"Aplikasi ini memang sangat efektif untuk menunjang pembelajaran yang asyik dan menyenangkan. namun ada beberapa bug dalam aplikasi dimana sistem kerjanya sering lemot dan tombol yang tidak mau dipencet, kemudian untuk laporan belajar pun, tidak bisa merekam bahwa saya sudah membukanya. Tolong diperbaiki lagi dan terus berkembang, semoga banyak anak indonesia semakin semangat dalam pembelajaran yang interaktif dan menyenangkan dengan berbagai fitur-fitur di ruangguru🔥🔥",aplikasi efektif tunjang ajar asyik nang aplikasi mana sistem tombol pencet lapor ajar rekam buka tolong baik mbang moga anak indonesia mangat ajar interaktif nang fitur,positif
5,aplikasinya bagus terus kita di ajarkan hingga mengerti dan ada animasinya jadi gak bosan saat vedeo selesai ada soalnya kalau kita salah tenang aja ada pembahasannya kadang ada quis jadi tambah seru terus aku belajar sepuasnya aku jadi lebih ngerti dari teman2 di sekolah pokoknya kalian coba aja,aplikasi bagus ajar erti animasi bosan vedeo lesa salah tenang saja bahas kadang quis seru ajar puas ngerti teman kolah coba saja,positif
5,"Alhamdullilah. Saya sangat senang bisa menggunakan aplikasi ruang guru. Namun, akhir-akhir ini saya tdk bisa membuka video. Setiap kali ingin memutar video muncul masalah tidak bisa memutar video. Video muter muter terus dan muncul tulisan ""gagal memutar video, yuk coba lagi""",alhamdullilah saya nang aplikasi namun akhir tidak buka video tiap kali putar video muncul putar video muter muncul tulis putar video coba,negatif
5,"Ruangguru emang bener"" aplikasi bimbel online no 1 Indonesia ❤ Pokonya setelah belajar di ruangguru ga ada lagi deh kata sulit atau keluhan nilai di bawah rata"" semua fitur yang ada di apl ruangguru itu sangat mudah d akses dan juga d pahami karna video""nya menggunakan bahasa yang sederhana dan mudah dimengertii. Ayo tingkatkan prestasimu bersama ruangguru 😉",emang bener aplikasi bimbel online indonesia poko ajar tidak sulit nilai fitur mudah akses paham karna video bahasa derhana mudah erti tingkat prestasi,positif
4,"Aplikasinya bagus, namun terkadang ini memusingkan saya di beranda, saya ingin beranda dibuat simpel dan mudah. Selain itu, saya mengharapkan adanya fitur pembelajaran audio, jadi saya dapat belajar saat dalam perjalanan yang tidak memungkinkan untuk membuka hp setiap saat karena materi SMA sangat banyak.",aplikasi bagus terkadang pusing beranda simpel mudah sela harap fitur ajar audio ajar jalan buka materi,positif
4,"Aku kasih bintang 4 lah.. aslinya ruang guru itu the best paling mantap bimbell no 1 . Buat aku awalnya gapaham jadi paham! 😊 tapi kecewanya, saat aku ingin menlanjutkan langganan 3 bulan, lalu ada info dri R.G kalau langganan 1 tahun dapat free trial selama 1 bulan ruang belajar pluss yaudah aku setuju.. aku langganannya selama 1 tahun, eh nyatanya! Gak dapat.. dan sebalnya harus membeli lagi langganan untuk ke 3 kalinya baru dapat! Padahal dah senang jadi sedih deh.. tapi gapapa deh.. ☺☺",kasih bintang asli best mantap bimbell buat gapaham paham cewa nlanjutkan langgan info langgan free trial ajar pluss yaudah tuju langgan sebal beli langgan kali padahal nang sedih gapa,netral
5,"bagus banget nih buat belajar, untuk sekarang aku masih kadang²liat vid pembelajaran di RUANG GURU, bisa di sesuaikan juga untuk kelas berapa nya, jadi kalo liat vid pembelajaran, sesuai sama materi yang ada di sekolah 🏫, ini juga untuk persiapan buat kelas 8 supaya aku bisa lebih ningkatin skill belajar aku untuk dapetin nilai yang bagus, sekaligus biar bisa lebih paham untuk memahami materi di sekolah, aku download apk ini karena aku mau ngalahin temen aku supaya aku bisa rebut rank ke 2 🤭",bagus banget ajar kadang liat ajar suai kalo liat ajar suai materi kolah siap ningkat skill ajar dapet nilai bagus biar paham materi kolah download aplikasi ngalah temen rebut rank,positif
5,"Menurut aku ruangguru itu sangat bagus, mulai dari fiturnya, materinya, latihan-latihan soalnya yang diberikan untuk setiap jenjang dan setiap mata pelajarannya itu sangat lengkap tepat sasaran dan mudah diterima, jadi ini seperti full package.Selain di dari tampilannya sangat menarik bagi anak-anak maupun remaja. Jadi tidak menimbulkan rasa bosan bagi penggunanya.",turut bagus fiturnya materi latih jenjang mata ajar lengkap mudah terima full packagesela tampil tarik anak remaja jadi timbul bosan guna,positif
5,"Love this app so muchh!!, materinya gampang di mengerti, mentor"" nya juga asik"", latihan soalnya juga banyak. wajar sih kalau setiap materi durasi video nya panjang karena RG membantu kita untuk lebih memahami konsep dari pelajaran. RG sangat membantu jika ada ketinggalan mateti di sekolah / di bimbel. Saran saya, semoga saat mengerjakan latihan soal appnya bisa di landscape soalnya rada ribet kalo harus putar"" hp. Thank you ruang guruuu 🧡",love this muchh materi gampang erti ntor asik latih wajar materi durasi video bantu paham konsep ajar bantu tinggal mateti kolah bimbel saran moga latih appnya landscape rada ribet kalo putar thank,positif
3,Kenapa ya waktu ganti password harus login lagi dan padahal udah daftar pake Gmail yang sama malah gak bisa kalo masuk lagi juga gak bisa akunnya lamanya kayak ilang gitu aja jadi harus bikin akun lagi kan sayang udah level 30 lagi ruangkelas juga udh daftar semua mapel kelas aku udh ngerjain semua tugas trus karna akunnya ganti jadinya harus ngumpulin XP lagi buat naik level dan ngerjainnya ulang tugasnya trus pas mau buka yang asah otak pas dicari di semua mapel malah ilang fitur asah otaknya,napa ganti password sudah daftar pake gmail kalo masuk akun kayak ilang gitu saja akun sayang sudah level ruangkelas sudah daftar mapel sudah ngerja tugas trus karna akun ganti ngumpul level ngerjainnya ulang tugas trus buka asah otak cari mapel ilang fitur asah otak,negatif
5,Sangat membantu dalam Hal pembelajaran 🫶🏻☺️,sangat bantu ajar,positif
5,"Ruangguru sangat membantu dalam memahami materi pelajaran... Bahkan yang rumit bisa menjadi mudah.... Karena ruang guru, memahami materi pelajaran yang dulunya terasa beraaat.... Sekarang jadi lebih ringan dan lebih mudah untuk di ingat karena ada visualisasi disetiap pembahasan nya.. Ditambah lagi ada latihan soal dan pembahasan nya... Semakin memantapkan pemahaman saya... Terimakasih Ruangguru....",bantu paham materi ajar bahkan rumit mudah karena paham materi ajar dulunya berat karang ringan mudah visualisasi tiap bahas tambah latih bahas mantap paham terima kasih,positif
4,"Hai Ruang guru,, 👋?? aplikasinya sangat memudahkan saya untuk belajar nilai akupun meningkat ,,tetapi itu sebelum saya berlangganan. Saat saya sudah berlangganan mengapa memutar video lama sekali loadingnya dan kadang kadang error padahal jaringan internet stabil, memori tidak penuh . Saya bingung sekali,,,!! MOHON DIBANTU..!? Smoga sukses🤗☺️",aplikasi mudah ajar nilai tingkat langgan saat langgan putar video loadingnya kadang error jaring internet stabil mori penuh saya bingung mohon bantu smoga sukses,netral
5,"Aplikasi tempat belajar yang bagus menurut saya dengan biaya terjangkau serta penjelasan video pembelajaran yang mudah dimengerti. Pelajaran nya lengkap sekali karena materinya mengikuti pusat jadi yang tidak diajarkan di sekolah diajarkan di Ruangguru. Kendala nya hanya berada di pengembangan aplikasi nya saja, karena di waktu tertentu terjadi gejala bug dan buffering meskipun jaringan kita tidak terkendala. saya harap kendala tersebut dapat di kurangi.",aplikasi ajar bagus biaya jangkau jelas video ajar mudah erti ajar lengkap materi ikut pusat ajar kolah ajar ndala mbang aplikasi gejala buffering jaring ndala harap ndala kurang,positif
5,"Terimakasih kpd tim ruang guru 🙏🏻. Ruang guru ini app yg bagus bgt, materinya mudah dimengerti karena menggunakan animasi di videonya. Cuman 1 kekurangannya yaitu pada penggunaan datanya. Ruang guru ga terlalu ramah pada data internet (bagi yg pakai kuota). Saya rekomendasikan pake wifi supaya lebih hemat:) Tolong ya diperbaiki🥺🥺",terima kasih bagus banget materi mudah erti animasi video cuman kurang guna data tidak ramah data internet pakai kuota saya rekomendasi pake wifi hemat tolong baik,netral
4,Sangat nyaman menggunakan ruang guru Saya hanya berharap semoga terdapat fitur screen capture supaya kita tidak lama-lama mencatat karena materi yang dipelajari sangat banyak sedangkan rangkuman diakhir setiap journey kurang lengkap. Terimakasih. Untuk selebihnya bagus.,sangat nyaman saya harap moga fitur screen capture lama materi ajar rangkum akhir journey lengkap terima kasih untuk lebih bagus,netral
5,"Jujur aku kebantu banget ama ruang guru, tapi sayangnya ada beberapa yang yang berlangganan, aku mau aja sih berlangganan, tapi g ada duit :v Ya aku cuma mau mungkin beberapa di gratisin (g semua) soalnya kalo mau ngerjain soal pasti berlangganan dulu atau yang lain. Udah bagus kok, cara mengajarnya juga enak dan gampang dimengerti",bantu banget sayang langgan saja langgan duit gratis kalo ngerja langgan sudah bagus ajar enak gampang erti,negatif
5,"Buat yang cara belajarnya audio, visual, ataupun audiovisual, bimbel online ini RECOMMENDED BANGET soalnya kita nggak cuma ndengerin materi, tapi kita juga bisa liat animasi² yg lucu dan menarik tentunya 👍👍👍 Udah gitu banyak latihan soalnya, ada ruang ngaji, ada rg insprire juga, ada ruang baca, roboguru juga ada...kurang apa coba ??? dan satu lagi, paket belajar di ruangguru bener² MUMER, murah meriah pake banget, so buruan berlangganan, insya Allah kalian g bakal nyesel 😉👌 @nafzhr_",buat ajar audio visual audiovisual bimbel online recommended banget tidak ndenger materi liat animasi lucu tarik sudah gitu latih ngaji insprire baca roboguru adakurang coba paket ajar bener mumer murah riah pake banget buru langgan insya allah nyesel,positif
5,"Ruang guru bagus, tetapi kadang videonya terlalu lama, dan caranya adalah dengan ngeskip video, tapi masalahnya ngeskip video jadi 15 detik kedepan, dan 5 detik ke belakang, tolong ruang guru buat skip videonya 5 detik kedepan, Atau ada pengaturan ngeskip video 5-15 detik kedepan, biar enak ngeskip nya.. Kek youtube gitu, ada pengaturan 5 detik - 20 detik ke depan..terimakasih Ruang guru terbaik",bagus kadang video ngeskip video ngeskip video detik depan detik tolong skip video detik depan atau atur ngeskip video detik depan biar enak ngeskip youtube gitu atur detik depanterimakasih baik,negatif
5,"aplikasinya bagus banget,,cocok bgt buat pelajar yang kurang ngerti pelajaran disekolah,videonya beranimasi sehingga lebih menarik,materinya mudah dimengerti,belajar jadi lebih menyenangkan😊 Aplikasi yang bagus bgt buat para pelajar di Indonesia😍😘❤ Thx Ruang Guru❤❤",aplikasi bagus bangetcok banget ajar ngerti ajar kolahvideonya animasi narikmaterinya mudah mengertibelajar nang aplikasi bagus banget ajar indonesia,positif
5,"Menurut saya pribadi, ruangguru sangat membantu saya untuk belajar. Karena video pembahasan nya itu animasi jadinya gangebosenin dan juga cara penyampaian nya mudah untuk di pahami karena itu makanya belajar sekarang jadi ngasikin ga bosenin seperti dulu lagi Nilai saya juga semenjak berlangganan ruangguru terbilang menanjak, terutama di mata pelajaran IPA Terimakasih ruangguru 🤩",turut pribadi bantu ajar karena video bahas animasi gangebosen sampai mudah paham ajar ngasik tidak bosen nilai menjak langgan bilang tanjak mata ajar terima kasih,positif
